C1909TS003_1 C1909TS003_2 C1909TS003_3 C1909TS010_1 C1909TS010_2 C1909TS010_3 C1909TS010_4 C1909TS010_5 C1909TS044_1 C1909TS054_1 C1909TS054_2 C1909TS054_3 C1909TS054_4 C1909TS054_5 C1909TS066_1 C1909TS066_2 C1909TS067_1 C1909TS067_2 C1909TS067_3 C1909TS067_4 C1909TS067_5 C1909TS073_1 C1909TS073_2 C1909TS073_3 C1909TS073_4 C1909TS073_5 C1909TS087_1 C1909TS087_2 C1909TS087_3 C1909TS087_4 C1909TS102_1 C1909TS102_2 C1909TS103_1 C1909TS123_1 C1909TS123_2 C1909TS123_3 C1909TS123_4 C1909TS123_5 C1909TS131_1 C1909TS131_2 C1909TS131_3 C1909TS131_4 C1909TS131_5 C1909TS152_1 C1909TS152_2 C1909TS152_3 C1909TS152_4 C1909TS152_5 C1909TS158_1 C1909TS158_2 C1909TS158_3 C1909TS158_4 C1909TS158_5 C1909TS182_1 C1909TS182_2 C1909TS182_3 C1909TS182_4 C1909TS182_5 C1909TS196_1 C1909TS200_1 C1909TS210_1 C1909TS210_2 C1909TS210_3 C1909TS210_4 C1909TS210_5 C1909TS211_1 C1909TS211_2 C1909TS211_3 C1909TS211_4 C1909TS211_5 C1909TS213_1 C1909TS213_2 C1909TS213_3 C1909TS213_4 C1909TS213_5 C1909TS215_1 C1909TS215_2 C1909TS215_3 C1909TS215_4 C1909TS215_5 C1909TS228_1 C1909TS228_2 C1909TS228_3 C1909TS228_4 C1909TS228_5 C1909TS230_1 C1909TS230_2 C1909TS230_3 C1909TS230_4 C1909TS230_5 C1909TS240_1 C1909TS240_2 C1909TS240_3 C1909TS240_4 C1909TS240_5 C1909TS247_1 C1909TS247_2 C1909TS247_3 C1909TS247_4 C1909TS247_5 C1909TS258_1 C1909TS258_2 C1909TS258_3 C1909TS258_4 C1909TS258_5 C1909TS273_1 C1909TS273_2 C1909TS273_3 C1909TS273_4 C1909TS273_5 C1909TS278_1 C1909TS278_2 C1909TS278_3 C1909TS278_4 C1909TS278_5 C1909TS299_1 C1909TS299_2 C1909TS299_3 C1909TS299_4 C1909TS299_5 C1909TS301_1 C1909TS309_1 C1909TS309_2 C1909TS309_3 C1909TS309_4 C1909TS309_5 C1909TS345_1 C1909TS345_2 C1909TS345_3 C1909TS345_4 C1909TS345_5 C1909TS347_1 C1909TS349_1 C1909TS349_2 C1909TS349_3 C1909TS349_4 C1909TS349_5 C1909TS359_1 C1909TS369_1 C1909TS369_2 C1909TS369_3 C1909TS369_4 C1909TS369_5 C1909TS389_1 C1909TS389_2 C1909TS389_3 C1909TS389_4 C1909TS389_5 C1909TS404_1 C1909TS404_2 C1909TS404_3 C1909TS404_4 C1909TS404_5 C1909TS405_1 C1909TS405_2 C1909TS405_3 C1909TS405_4 C1909TS405_5 C1909TS413_1 C1909TS413_2 C1909TS413_3 C1909TS413_4 C1909TS413_5 C1909TS414_1 C1909TS414_2 C1909TS414_3 C1909TS414_4 C1909TS414_5 C1909TS438_1 C1909TS438_2 C1909TS438_3 C1909TS438_4 C1909TS438_5
0.281696 0.322019 0.369608 0.29663 0.290772 0.299246 0.302523 0.342027 0.309257 0.348408 0.382517 0.375591 0.382438 0.408318 0.386971 0.406864 0.336044 0.372418 0.385583 0.293867 0.336044 0.335024 0.338169 0.317181 0.326754 0.334335 0.345271 0.415107 0.398788 0.402908 0.384322 0.469203 0.384322 0.675098 0.605191 0.655484 0.532952 0.5462 0.325182 0.325143 0.309747 0.309969 0.312227 0.36832 0.443177 0.565645 0.648354 0.388414 0.278345 1 0.299632 0.399633 0.554602 0.349869 0.413561 0.340449 0.395028 0.40528 0.469203 0.346016 0.441055 0.349711 0.425257 0.295449 0.3872 0.443913 0.383859 0.31736 0.299701 0.29142 0.693077 0.677364 0.68567 0.676067 0.669603 0.372513 0.378317 0.344403 0.338557 0.324165 0.366972 0.330009 0.354979 0.36512 0.365903 0.409744 0.426769 0.47994 0.347521 0.340874 0.317532 0.306864 0.28926 0.26164 0.300216 0.449413 0.428595 0.453321 0.423722 0.285235 0.583128 0.584427 0.588562 0.50965 0.50421 0.221967 0.295377 0.336753 0.293073 0.32155 0.465647 0.422589 0.404289 0.477579 0.383622 0.465647 0.422589 0.404289 0.477579 0.383622 0.309257 0.489337 0.448592 0.462416 0.428813 0.452601 0.426159 0.40214 0.37784 0.399678 0.372451 0.453401 0.366029 0.365916 0.358622 0.36037 0.360883 0.437732 0.616282 0.439939 0.551293 0.620319 0.651911 0.402718 0.456475 0.34426 0.38062 0.3408 0.337308 0.362682 0.353765 0.335791 0.356117 0.314768 0.303281 0.329648 0.33876 0.319267 0.41859 0.400613 0.361244 0.386349 0.423491 0.448195 0.397429 0.398239 0.401544 0.447715 0.602133 0.58566 0.603612 0.585821 0.690937
0.32532 0.332273 0.316291 0.412047 0.347859 0.38753 0.348796 0.437978 0.421599 0.358204 0.372742 0.388017 0.367061 0.385541 0.356733 0.350919 0.292491 0.340751 0.329874 0.355141 0.292491 0.387019 0.396412 0.342084 0.357664 0.351896 0.369364 0.388538 0.374954 0.355607 0.355821 0.361379 0.355821 0.382301 0.3589 0.368187 0.355174 0.371523 0.297501 0.343681 0.294548 0.29449 0.295988 0.348419 0.329988 0.364447 0.37776 0.380395 0.415008 0.367654 1 0.351518 0.362335 0.373163 0.359609 0.408435 0.358153 0.352535 0.361379 0.355474 0.360255 0.408962 0.327858 0.399078 0.3932 0.371033 0.336871 0.353813 0.359114 0.362579 0.385985 0.382442 0.384654 0.389111 0.379671 0.355305 0.346327 0.335522 0.416491 0.375557 0.308562 0.297441 0.290872 0.301672 0.304167 0.396718 0.396708 0.356003 0.378678 0.369865 0.366063 0.365893 0.354923 0.33761 0.362448 0.31176 0.347033 0.332969 0.331991 0.314231 0.35673 0.374163 0.355741 0.361572 0.347754 0.335772 0.369708 0.445522 0.362112 0.343887 0.371713 0.3605 0.342736 0.357592 0.370869 0.371713 0.3605 0.342736 0.357592 0.370869 0.421599 0.327062 0.360918 0.384124 0.366933 0.340872 0.334024 0.349219 0.372267 0.377335 0.345075 0.35497 0.366961 0.367561 0.376696 0.375892 0.373435 0.367391 0.382976 0.329972 0.363922 0.359135 0.359698 0.387109 0.359788 0.351771 0.359655 0.342146 0.313293 0.323372 0.307198 0.30383 0.346291 0.406385 0.399554 0.395403 0.376324 0.396501 0.355942 0.338181 0.35019 0.346492 0.35635 0.352455 0.395343 0.396974 0.379749 0.379899 0.381952 0.382262 0.394122 0.378048 0.372085
0.390219 0.498376 0.572432 0.416941 0.375507 0.352613 0.421891 0.419045 0.435156 0.554983 0.501427 0.549039 0.523103 0.572814 0.558967 0.607489 0.456723 0.532106 0.497459 0.411119 0.456723 0.484075 0.433818 0.42726 0.414404 0.470415 0.522358 0.59244 0.576341 0.583016 0.546995 0.584843 0.546995 0.576439 0.539002 0.609068 0.549042 0.549947 0.471977 0.52512 0.457715 0.457388 0.456939 0.50443 0.547465 0.546405 0.597667 0.544145 0.427393 0.585062 0.404547 1 0.601099 0.476635 0.536888 0.491734 0.534494 0.513415 0.584843 0.459131 0.522837 0.441249 0.548912 0.359402 0.489391 0.621245 0.650913 0.439748 0.426187 0.426033 0.580317 0.59609 0.593528 0.587201 0.605564 0.509138 0.516832 0.433667 0.51311 0.488743 0.482382 0.434986 0.46216 0.470481 0.477954 0.564291 0.578712 0.531176 0.517579 0.528358 0.404627 0.395105 0.391948 0.355585 0.350522 0.576778 0.546021 0.599057 0.545516 0.388427 0.552912 0.578711 0.588829 0.581392 0.524285 0.342193 0.344703 0.424531 0.382269 0.3478 0.59516 0.643681 0.501167 0.591524 0.565217 0.59516 0.643681 0.501167 0.591524 0.565217 0.435156 0.575032 0.587224 0.609424 0.557346 0.550562 0.512709 0.543713 0.524349 0.532474 0.571384 0.597171 0.537433 0.537379 0.539481 0.539096 0.533177 0.547953 0.557426 0.53644 0.561013 0.541709 0.546514 0.574837 0.529577 0.509833 0.499233 0.459558 0.482494 0.505704 0.51765 0.5265 0.477276 0.427391 0.405652 0.388702 0.416541 0.424586 0.522668 0.546535 0.522098 0.491208 0.559065 0.585391 0.569745 0.59131 0.528623 0.540965 0.557638 0.5552 0.56292 0.522454 0.581052
0.332783 0.324935 0.395076 0.332224 0.327925 0.300528 0.339257 0.349766 0.336235 0.418063 0.401998 0.39698 0.435643 0.393395 0.379305 0.430961 0.35995 0.381485 0.372636 0.318418 0.35995 0.382723 0.361115 0.374356 0.345881 0.367073 0.373608 0.417664 0.41994 0.393727 0.391206 0.464509 0.391206 0.589858 0.520675 0.551475 0.511892 0.497444 0.373511 0.344103 0.367867 0.367967 0.368078 0.380572 0.464561 0.520854 0.588429 0.408956 0.282738 0.551748 0.346533 0.458883 1 0.429111 0.403489 0.409989 0.421371 0.388437 0.464509 0.359429 0.437055 0.321543 0.467302 0.316992 0.449099 0.470198 0.415322 0.331697 0.296956 0.301886 0.589588 0.594568 0.59383 0.579134 0.592391 0.37657 0.368781 0.326127 0.381238 0.379508 0.358459 0.357373 0.378529 0.355219 0.356391 0.446395 0.461166 0.547379 0.433546 0.368317 0.321957 0.315645 0.299996 0.298157 0.295469 0.471259 0.435036 0.442362 0.442816 0.315911 0.534096 0.535245 0.512831 0.541247 0.492249 0.320637 0.284161 0.343587 0.321292 0.306356 0.433191 0.475449 0.417158 0.538732 0.418464 0.433191 0.475449 0.417158 0.538732 0.418464 0.336235 0.440285 0.491879 0.435266 0.456205 0.442908 0.418565 0.4219 0.391094 0.415759 0.378597 0.441108 0.358376 0.358096 0.359744 0.358649 0.355929 0.434619 0.565274 0.416091 0.619904 0.518211 0.548989 0.389602 0.428504 0.378852 0.389654 0.368062 0.396101 0.365729 0.36265 0.371636 0.378669 0.333517 0.305746 0.294885 0.31801 0.317009 0.420254 0.381743 0.350907 0.386584 0.426278 0.457288 0.435536 0.4337 0.413923 0.429487 0.528222 0.533798 0.527386 0.531971 0.580859
0.308347 0.330476 0.368758 0.370412 0.442213 0.383087 0.333726 0.338581 0.373011 0.448774 0.409417 0.355786 0.42483 0.431988 0.387076 0.372486 0.354995 0.377741 0.343044 0.283599 0.354995 0.343127 0.369642 0.362158 0.342512 0.350207 0.373127 0.417803 0.43791 0.442544 0.394843 0.374625 0.394843 0.380663 0.396712 0.390871 0.410564 0.372565 0.361445 0.377447 0.359018 0.359043 0.358551 0.359126 0.388733 0.374402 0.383008 0.405229 0.300377 0.378894 0.328679 0.345171 0.374644 1 0.392143 0.738832 0.385511 0.384046 0.374625 0.383553 0.383973 0.327691 0.386168 0.353167 0.436522 0.398639 0.383022 0.316234 0.317903 0.303571 0.416568 0.391604 0.402446 0.382739 0.40336 0.367981 0.342474 0.308294 0.385149 0.38155 0.355694 0.33638 0.357772 0.346199 0.349936 0.435133 0.409131 0.369558 0.382718 0.331 0.328747 0.345317 0.319231 0.351716 0.357418 0.353394 0.375448 0.362237 0.385351 0.362415 0.396289 0.352202 0.407614 0.371053 0.344807 0.365408 0.389846 0.331139 0.445391 0.268052 0.401816 0.386995 0.413593 0.396134 0.404901 0.401816 0.386995 0.413593 0.396134 0.404901 0.373011 0.406058 0.413856 0.361021 0.439219 0.400364 0.382821 0.384853 0.357899 0.369106 0.408934 0.37053 0.388805 0.388844 0.386278 0.392256 0.392293 0.42436 0.411424 0.331181 0.374396 0.386836 0.401798 0.355711 0.36708 0.334834 0.388777 0.351837 0.32787 0.351239 0.342593 0.313107 0.355706 0.333292 0.326955 0.339303 0.332999 0.33497 0.381418 0.388847 0.370985 0.38007 0.389404 0.366534 0.377089 0.424014 0.413018 0.324187 0.409591 0.398044 0.382635 0.402012 0.345474
0.26546 0.28882 0.32765 0.293782 0.294203 0.287622 0.310294 0.31157 0.342725 0.381074 0.370793 0.334841 0.386639 0.416908 0.42408 0.361011 0.335037 0.382032 0.289114 0.294714 0.335037 0.296542 0.291937 0.309168 0.299628 0.290268 0.367479 0.39351 0.380777 0.364167 0.360474 0.460395 0.360474 0.388797 0.398757 0.418973 0.378327 0.36165 0.35054 0.340764 0.343228 0.343226 0.344419 0.372452 0.456591 0.416516 0.415017 0.36853 0.29585 0.401789 0.285924 0.370129 0.364169 0.357266 1 0.344198 0.793435 0.766 0.460395 0.371005 0.361641 0.294854 0.426132 0.27031 0.41539 0.435596 0.35841 0.30173 0.290802 0.276597 0.409466 0.410616 0.397091 0.418371 0.397733 0.362976 0.389492 0.341339 0.386635 0.357531 0.403688 0.407764 0.383554 0.406901 0.405172 0.367499 0.341311 0.384159 0.347221 0.303922 0.2648 0.298117 0.250855 0.253488 0.262807 0.420815 0.399962 0.424737 0.45601 0.310698 0.402957 0.415456 0.422329 0.434331 0.386473 0.263914 0.286961 0.306066 0.304461 0.288466 0.436731 0.413797 0.4491 0.412243 0.401793 0.436731 0.413797 0.4491 0.412243 0.401793 0.342725 0.420524 0.400902 0.41282 0.404388 0.446909 0.375927 0.350847 0.436799 0.355055 0.42204 0.376728 0.389246 0.389477 0.380178 0.379188 0.38522 0.436979 0.391529 0.379834 0.403291 0.414532 0.438663 0.325906 0.358095 0.335015 0.3433 0.354173 0.368902 0.341234 0.361012 0.331528 0.320641 0.275406 0.305921 0.286656 0.30725 0.284612 0.432769 0.38453 0.384848 0.361936 0.434457 0.428333 0.42055 0.364422 0.398447 0.347641 0.376045 0.378102 0.370448 0.365493 0.396017
0.306562 0.330835 0.381406 0.376549 0.453533 0.368714 0.352581 0.374288 0.392845 0.472111 0.428051 0.368172 0.421278 0.449918 0.392672 0.38941 0.342492 0.360465 0.343833 0.277543 0.342492 0.329471 0.355201 0.352989 0.322655 0.350996 0.387051 0.433699 0.438755 0.437722 0.383791 0.400632 0.383791 0.40191 0.415189 0.40474 0.42171 0.378257 0.358447 0.366388 0.359751 0.359875 0.36099 0.362228 0.409666 0.394568 0.418583 0.410032 0.346074 0.393867 0.382468 0.384643 0.387449 0.76806 0.395222 1 0.395304 0.391235 0.400632 0.407987 0.403169 0.355759 0.396621 0.346904 0.424576 0.407394 0.396335 0.333665 0.320777 0.309666 0.432716 0.409005 0.420078 0.395725 0.423821 0.357081 0.354855 0.325759 0.378938 0.38324 0.384047 0.366116 0.379508 0.376104 0.380278 0.446453 0.420754 0.374298 0.380873 0.358895 0.358905 0.364564 0.33821 0.34278 0.354011 0.362887 0.407008 0.387617 0.391575 0.398706 0.41189 0.394382 0.440953 0.407451 0.372137 0.379443 0.376431 0.366581 0.448035 0.303412 0.440003 0.408246 0.433262 0.419149 0.420259 0.440003 0.408246 0.433262 0.419149 0.420259 0.392845 0.40853 0.436455 0.401496 0.425642 0.403989 0.373561 0.384835 0.370787 0.367993 0.39444 0.384117 0.37824 0.378248 0.379388 0.383295 0.384543 0.451569 0.439399 0.33674 0.381479 0.398247 0.404432 0.3859 0.376314 0.35543 0.383633 0.364364 0.34713 0.375373 0.357893 0.339456 0.383275 0.367567 0.363521 0.367358 0.368114 0.36596 0.379071 0.380946 0.370833 0.400848 0.38214 0.393758 0.399721 0.426016 0.429409 0.345337 0.427767 0.402562 0.410066 0.41273 0.374681
0.262704 0.284514 0.334895 0.280185 0.284196 0.280808 0.280053 0.312772 0.335292 0.381451 0.377833 0.367611 0.393408 0.415838 0.438103 0.378936 0.312451 0.355828 0.275099 0.28453 0.312451 0.286443 0.298859 0.287098 0.267905 0.277161 0.377869 0.399021 0.387945 0.367906 0.371586 0.431393 0.371586 0.374331 0.392197 0.395126 0.366905 0.340122 0.365305 0.351589 0.358778 0.358607 0.359215 0.380667 0.42646 0.38256 0.391602 0.367032 0.295253 0.378789 0.272802 0.35941 0.379918 0.346876 0.794478 0.325605 1 0.707913 0.431393 0.372345 0.364882 0.283713 0.409556 0.268235 0.422546 0.42965 0.358385 0.29694 0.284136 0.276943 0.401052 0.39339 0.383179 0.408484 0.379026 0.393984 0.404546 0.353877 0.38422 0.335347 0.390134 0.389832 0.377041 0.390227 0.389065 0.373989 0.361151 0.383843 0.367271 0.316297 0.268459 0.295449 0.235575 0.242523 0.251215 0.432171 0.422136 0.396709 0.428767 0.286979 0.406675 0.404954 0.423152 0.424837 0.386363 0.238521 0.266376 0.302156 0.289134 0.254672 0.440589 0.41052 0.446293 0.399155 0.415783 0.440589 0.41052 0.446293 0.399155 0.415783 0.335292 0.420819 0.423032 0.388191 0.401132 0.430055 0.383513 0.363375 0.449594 0.365981 0.428135 0.383826 0.372978 0.372966 0.370795 0.368345 0.371946 0.442722 0.380177 0.375987 0.388455 0.403723 0.427485 0.31867 0.343386 0.316232 0.343583 0.35516 0.363636 0.34377 0.360834 0.317945 0.333199 0.28087 0.305737 0.288367 0.300428 0.28637 0.433064 0.369166 0.390114 0.354367 0.426604 0.442572 0.40874 0.347644 0.39476 0.357543 0.352234 0.362543 0.354411 0.347182 0.381004
0.284436 0.273278 0.351746 0.294307 0.302873 0.298741 0.278741 0.283674 0.325438 0.386327 0.37428 0.335585 0.365249 0.386632 0.427949 0.349925 0.325792 0.38759 0.277278 0.283231 0.325792 0.294929 0.31591 0.329025 0.308727 0.32032 0.338668 0.379739 0.375332 0.379645 0.354457 0.446466 0.354457 0.385183 0.38179 0.397263 0.356902 0.359557 0.35086 0.350915 0.34597 0.346054 0.345234 0.395497 0.419562 0.373495 0.376153 0.363725 0.269614 0.383128 0.288578 0.34516 0.3543 0.32991 0.753629 0.333275 0.699628 1 0.446466 0.406713 0.364093 0.277078 0.406884 0.280571 0.373198 0.42038 0.355758 0.291884 0.281597 0.281734 0.391899 0.392038 0.383391 0.390503 0.395392 0.380075 0.393758 0.318412 0.382114 0.359789 0.403335 0.378814 0.353695 0.399745 0.401915 0.363683 0.349286 0.376434 0.377975 0.305103 0.273515 0.304411 0.255297 0.253962 0.261018 0.371146 0.347696 0.400139 0.426092 0.305405 0.39775 0.395377 0.411666 0.43819 0.410407 0.253616 0.295457 0.278688 0.30593 0.268612 0.411775 0.396922 0.421938 0.399712 0.369876 0.411775 0.396922 0.421938 0.399712 0.369876 0.325438 0.38366 0.408309 0.394709 0.397376 0.405497 0.365351 0.364751 0.420948 0.367927 0.411117 0.363647 0.352058 0.352379 0.352488 0.353332 0.354016 0.41796 0.390875 0.382782 0.386656 0.414787 0.416986 0.302939 0.338612 0.291939 0.33991 0.382628 0.367331 0.323938 0.362162 0.324926 0.310637 0.281128 0.314742 0.280715 0.286133 0.293563 0.412163 0.374402 0.385366 0.364909 0.428232 0.406603 0.3964 0.369147 0.391986 0.325502 0.364148 0.372636 0.352931 0.346941 0.358961
0.281194 0.31842 0.456256 0.312477 0.308348 0.291062 0.28107 0.31618 0.334169 0.436038 0.461399 0.368398 0.436713 0.442071 0.478529 0.4237 0.35259 0.419211 0.368095 0.288242 0.35259 0.363828 0.367446 0.370313 0.370981 0.334442 0.384686 0.518138 0.494596 0.427849 0.389716 1 0.389716 0.500523 0.533223 0.517613 0.422517 0.482483 0.408001 0.41457 0.407078 0.407184 0.408022 0.344893 0.524909 0.448755 0.503534 0.468774 0.308395 0.484508 0.293415 0.427173 0.43881 0.362449 0.47153 0.361869 0.444477 0.469525 1 0.429534 0.483623 0.332742 0.505953 0.300472 0.43212 0.438735 0.367649 0.405068 0.332398 0.3415 0.496079 0.488327 0.499597 0.486238 0.481596 0.409365 0.471813 0.376352 0.432493 0.403518 0.401391 0.39694 0.355657 0.406763 0.40486 0.421951 0.37816 0.411125 0.366644 0.321509 0.285625 0.319687 0.268174 0.28607 0.259208 0.567642 0.479013 0.530417 0.552182 0.358473 0.505204 0.500986 0.5049 0.49321 0.440162 0.255689 0.267736 0.312094 0.307871 0.302176 0.652075 0.486724 0.513617 0.550203 0.399817 0.652075 0.486724 0.513617 0.550203 0.399817 0.334169 0.522145 0.529701 0.531324 0.490599 0.520092 0.463565 0.452896 0.430775 0.394751 0.482748 0.429457 0.391815 0.392007 0.386892 0.389509 0.392429 0.486824 0.507961 0.40703 0.451467 0.532585 0.51078 0.390159 0.409696 0.371015 0.416446 0.329063 0.36454 0.347568 0.369087 0.395848 0.314696 0.329117 0.323192 0.288417 0.325869 0.336446 0.467648 0.471072 0.417033 0.425943 0.470782 0.453396 0.459274 0.419778 0.411222 0.416784 0.492186 0.501738 0.473736 0.476116 0.502115
0.266902 0.307481 0.36881 0.331653 0.325064 0.287167 0.309484 0.286849 0.336137 0.45943 0.44504 0.382935 0.439227 0.419995 0.387233 0.334244 0.320776 0.324291 0.278034 0.288201 0.320776 0.338697 0.365091 0.384467 0.334908 0.306551 0.298462 0.509899 0.506413 0.395356 0.360248 0.400889 0.360248 0.364064 0.37728 0.343897 0.373234 0.351537 0.309499 0.377783 0.303268 0.303212 0.303034 0.330348 0.442122 0.349777 0.353986 0.407239 0.289001 0.34179 0.280677 0.30096 0.323427 0.384992 0.36775 0.386939 0.36538 0.378199 0.400889 1 0.403678 0.321125 0.380393 0.312933 0.399291 0.337596 0.298292 0.299099 0.307876 0.299113 0.382215 0.372295 0.37045 0.381857 0.360916 0.389323 0.450464 0.338812 0.405025 0.376996 0.309791 0.322282 0.305128 0.308952 0.308245 0.368305 0.370813 0.327608 0.346963 0.338426 0.280535 0.383896 0.289524 0.300664 0.277083 0.380195 0.38496 0.350293 0.419518 0.301269 0.353912 0.367055 0.407186 0.372138 0.347199 0.281362 0.300107 0.284395 0.328996 0.241961 0.441374 0.42569 0.389046 0.421515 0.361932 0.441374 0.42569 0.389046 0.421515 0.361932 0.336137 0.42305 0.387253 0.370113 0.40962 0.45355 0.422253 0.425338 0.396569 0.351987 0.442938 0.335137 0.335933 0.336055 0.336774 0.334537 0.338971 0.403471 0.378293 0.298709 0.3538 0.39128 0.371476 0.299626 0.327309 0.286379 0.392799 0.323082 0.310376 0.300211 0.276149 0.274999 0.279841 0.310056 0.306674 0.310683 0.295703 0.379978 0.333577 0.351755 0.34754 0.334695 0.346787 0.417213 0.378028 0.386175 0.387126 0.312275 0.349132 0.342042 0.380658 0.357057 0.378265
0.26155 0.241933 0.358049 0.251661 0.255766 0.236243 0.230511 0.255029 0.262575 0.44461 0.406001 0.386326 0.376158 0.372177 0.381472 0.322327 0.344319 0.356941 0.286221 0.249206 0.344319 0.3379 0.324248 0.345051 0.334176 0.32824 0.32152 0.49261 0.495641 0.550664 0.326506 0.409062 0.326506 0.385901 0.387997 0.376016 0.349416 0.344715 0.366407 0.388796 0.357954 0.357974 0.355835 0.343795 0.359287 0.360502 0.372925 0.41442 0.240823 0.392785 0.247138 0.323527 0.380991 0.344814 0.346332 0.331442 0.35853 0.369489 0.409062 0.388803 1 0.27284 0.42228 0.238342 0.452597 0.374591 0.327746 0.289002 0.29739 0.29074 0.406628 0.390827 0.408184 0.3953 0.404395 0.400419 0.417623 0.304516 0.38778 0.386793 0.332036 0.322156 0.320976 0.328871 0.333311 0.520203 0.392585 0.369893 0.372 0.343354 0.238027 0.271578 0.218543 0.201149 0.245971 0.366741 0.36876 0.35547 0.408761 0.256813 0.395409 0.416213 0.43063 0.427353 0.378435 0.208856 0.23683 0.245454 0.262199 0.224446 0.382677 0.405296 0.356738 0.400236 0.350793 0.382677 0.405296 0.356738 0.400236 0.350793 0.262575 0.353379 0.370483 0.378753 0.388474 0.384612 0.449849 0.402169 0.382156 0.392505 0.405022 0.338365 0.363704 0.363686 0.353714 0.358688 0.361779 0.354216 0.393528 0.383695 0.332455 0.39732 0.39815 0.310451 0.343167 0.294627 0.374666 0.359391 0.321321 0.301136 0.301914 0.291616 0.270754 0.324291 0.248163 0.260037 0.248282 0.290553 0.349511 0.371915 0.363095 0.368599 0.365139 0.429616 0.419807 0.37195 0.379935 0.331217 0.369469 0.361758 0.372077 0.362738 0.396025
0.354047 0.378974 0.348926 0.428403 0.37107 0.358469 0.382821 0.400585 0.382819 0.374921 0.336074 0.389097 0.359223 0.380933 0.371502 0.399477 0.322299 0.347697 0.352595 0.355667 0.322299 0.407206 0.408191 0.370853 0.390501 0.375028 0.36248 0.376895 0.372672 0.37184 0.389029 0.403391 0.389029 0.428021 0.400768 0.386604 0.369959 0.388298 0.309316 0.326631 0.311111 0.310976 0.307077 0.360155 0.392687 0.408404 0.383878 0.369507 0.385273 0.386636 0.431742 0.382117 0.359369 0.379138 0.376178 0.382818 0.367005 0.37751 0.403391 0.360634 0.408099 1 0.320242 0.471122 0.418392 0.378286 0.355515 0.354284 0.35489 0.344797 0.42387 0.423811 0.427871 0.416449 0.433568 0.345291 0.386815 0.347115 0.346281 0.371861 0.319865 0.290517 0.327131 0.311808 0.317157 0.373776 0.386015 0.361101 0.391089 0.379201 0.390968 0.40266 0.4257 0.419937 0.411651 0.349517 0.419211 0.390451 0.364023 0.371062 0.38088 0.41215 0.394971 0.368109 0.349057 0.406725 0.337851 0.401771 0.373337 0.3668 0.401318 0.397954 0.417381 0.384641 0.378696 0.401318 0.397954 0.417381 0.384641 0.378696 0.382819 0.368097 0.41326 0.385719 0.383712 0.370345 0.372734 0.359052 0.380169 0.3414 0.338526 0.355388 0.377575 0.376984 0.378229 0.378268 0.382821 0.407773 0.38903 0.373439 0.350581 0.414891 0.420332 0.383796 0.392123 0.361819 0.356347 0.350981 0.342883 0.393754 0.366038 0.366086 0.393971 0.492551 0.470791 0.470566 0.471424 0.551422 0.334309 0.384648 0.335364 0.385228 0.331715 0.364843 0.399278 0.408251 0.417044 0.433531 0.414439 0.406989 0.403173 0.381204 0.409408
0.24789 0.250246 0.347148 0.260919 0.283924 0.231489 0.218308 0.274234 0.279846 0.410137 0.387291 0.343824 0.388216 0.392665 0.365382 0.348814 0.307989 0.354533 0.326723 0.243596 0.307989 0.328029 0.332022 0.32228 0.34611 0.308994 0.321608 0.42444 0.44263 0.42021 0.315922 0.436398 0.315922 0.358634 0.400047 0.380441 0.33753 0.346333 0.340877 0.329058 0.334553 0.334841 0.333411 0.308801 0.431509 0.340718 0.344878 0.375583 0.277332 0.373709 0.2314 0.342188 0.367616 0.31607 0.414183 0.314621 0.397906 0.405712 0.436398 0.354579 0.425371 0.227997 1 0.272877 0.401863 0.355926 0.36752 0.272704 0.281923 0.286738 0.362725 0.339298 0.349314 0.341306 0.341347 0.34817 0.409212 0.325302 0.374265 0.348809 0.310986 0.308561 0.313763 0.308951 0.310205 0.355894 0.319734 0.359416 0.318631 0.319179 0.245582 0.320199 0.267925 0.247658 0.240302 0.400978 0.395949 0.407713 0.441821 0.22694 0.400662 0.380195 0.413514 0.433044 0.384901 0.212615 0.235757 0.270062 0.309382 0.234928 0.507671 0.440333 0.416048 0.406344 0.32738 0.507671 0.440333 0.416048 0.406344 0.32738 0.279846 0.522973 0.422583 0.400452 0.43425 0.493185 0.400182 0.358885 0.398135 0.332928 0.409487 0.352415 0.289651 0.289225 0.298128 0.299338 0.295966 0.455456 0.407439 0.391203 0.355479 0.384845 0.408976 0.309153 0.33539 0.321919 0.347546 0.296702 0.312576 0.308797 0.304695 0.284553 0.26002 0.275443 0.258906 0.238274 0.262313 0.261346 0.383557 0.362363 0.381118 0.367582 0.416726 0.426438 0.408909 0.390459 0.359644 0.348428 0.364246 0.371403 0.353905 0.37308 0.370175
