C1906TS003_1 C1906TS003_2 C1906TS003_3 C1906TS044_1 C1906TS066_1 C1906TS067_1 C1906TS067_2 C1906TS067_3 C1906TS067_4 C1906TS067_5 C1906TS073_1 C1906TS073_2 C1906TS073_3 C1906TS073_4 C1906TS073_5 C1906TS087_1 C1906TS087_2 C1906TS087_3 C1906TS087_4 C1906TS102_1 C1906TS102_2 C1906TS103_1 C1906TS103_2 C1906TS123_1 C1906TS123_2 C1906TS123_3 C1906TS123_4 C1906TS123_5 C1906TS131_1 C1906TS131_2 C1906TS131_3 C1906TS131_4 C1906TS131_5 C1906TS152_1 C1906TS152_2 C1906TS152_3 C1906TS152_4 C1906TS152_5 C1906TS156_1 C1906TS156_2 C1906TS156_3 C1906TS156_4 C1906TS156_5 C1906TS158_1 C1906TS158_2 C1906TS158_3 C1906TS158_4 C1906TS158_5 C1906TS182_1 C1906TS182_2 C1906TS182_3 C1906TS182_4 C1906TS182_5 C1906TS196_1 C1906TS200_1 C1906TS210_1 C1906TS210_2 C1906TS210_3 C1906TS210_4 C1906TS210_5 C1906TS211_1 C1906TS211_2 C1906TS211_3 C1906TS211_4 C1906TS211_5 C1906TS213_1 C1906TS213_2 C1906TS213_3 C1906TS213_4 C1906TS213_5 C1906TS215_1 C1906TS215_2 C1906TS215_3 C1906TS215_4 C1906TS215_5 C1906TS228_1 C1906TS230_1 C1906TS230_2 C1906TS230_3 C1906TS230_4 C1906TS230_5 C1906TS240_1 C1906TS240_2 C1906TS240_3 C1906TS240_4 C1906TS240_5 C1906TS247_1 C1906TS247_2 C1906TS247_3 C1906TS247_4 C1906TS247_5 C1906TS258_1 C1906TS258_2 C1906TS258_3 C1906TS258_4 C1906TS258_5 C1906TS270_1 C1906TS273_1 C1906TS273_2 C1906TS273_3 C1906TS273_4 C1906TS273_5 C1906TS278_1 C1906TS278_2 C1906TS278_3 C1906TS278_4 C1906TS278_5 C1906TS299_1 C1906TS299_2 C1906TS299_3 C1906TS299_4 C1906TS299_5 C1906TS301_1 C1906TS309_1 C1906TS309_2 C1906TS309_3 C1906TS309_4 C1906TS309_5 C1906TS346_1 C1906TS347_1 C1906TS349_1 C1906TS349_2 C1906TS349_3 C1906TS349_4 C1906TS349_5 C1906TS359_1 C1906TS369_1 C1906TS369_2 C1906TS369_3 C1906TS369_4 C1906TS369_5 C1906TS389_1 C1906TS389_2 C1906TS389_3 C1906TS389_4 C1906TS389_5 C1906TS401_1 C1906TS404_1 C1906TS404_2 C1906TS404_3 C1906TS404_4 C1906TS404_5 C1906TS405_1 C1906TS405_2 C1906TS405_3 C1906TS405_4 C1906TS405_5 C1906TS413_1 C1906TS413_2 C1906TS413_3 C1906TS413_4 C1906TS413_5 C1906TS414_1 C1906TS414_2 C1906TS414_3 C1906TS414_4 C1906TS414_5 C1906TS438_1 C1906TS438_2 C1906TS438_3 C1906TS438_4 C1906TS438_5
0.290547 0.24185 0.243872 0.42608 0.249595 0.241304 0.271944 0.272123 0.194176 0.192304 0.351566 0.354645 0.351433 0.348724 0.339474 0.430932 0.428205 0.356788 0.417865 0.259218 0.400811 0.269405 0.259218 0.308809 0.302777 0.283701 0.283701 0.283701 0.439876 0.432393 0.435522 0.440742 0.438227 0.421586 0.413573 0.436082 0.396761 0.319973 0.422328 0.417474 0.413564 0.414048 0.416278 0.173585 0.217664 0.252551 0.232662 0.240694 0.262355 0.313247 0.264744 0.323467 0.30788 0.393586 0.293625 0.412074 0.435189 1 0.419058 0.457959 0.400009 0.296032 0.319656 0.316899 0.314294 0.432603 0.425564 0.416721 0.42669 0.433578 0.422485 0.393011 0.40504 0.396782 0.40407 0.424578 0.282651 0.287163 0.250664 0.276066 0.264759 0.346934 0.346424 0.359943 0.373674 0.353683 0.393217 0.387433 0.380336 0.389598 0.405123 0.307527 0.321521 0.282004 0.331787 0.316113 0.308447 0.315666 0.319599 0.31971 0.182349 0.229417 0.420928 0.424005 0.420949 0.422779 0.416752 0.420928 0.424005 0.420949 0.422779 0.416752 0.42608 0.430372 0.403357 0.401143 0.402923 0.364705 0.106923 0.279792 0.306031 0.328323 0.291008 0.299749 0.312344 0.426656 0.384645 0.395765 0.396527 0.409516 0.382042 0.317538 0.317735 0.314633 0.322967 0.321881 0.384186 0.290121 0.284743 0.284183 0.292381 0.290533 0.412074 0.39773 0.404971 0.409235 0.400373 0.39686 0.416223 0.403306 0.40695 0.39424 0.42994 0.411858 0.420833 0.386719 0.437962 0.404565 0.410489 0.416064 0.411447 0.407898
0.283442 0.241587 0.232542 0.402879 0.253868 0.238949 0.268352 0.26244 0.18908 0.184342 0.339865 0.331896 0.3335 0.361007 0.331739 0.416462 0.413918 0.373928 0.395261 0.260566 0.388732 0.275665 0.260566 0.287661 0.291183 0.304292 0.304292 0.304292 0.397937 0.398485 0.403748 0.404504 0.405375 0.391469 0.388674 0.392433 0.396903 0.319301 0.381596 0.381423 0.383475 0.378496 0.377021 0.176206 0.21896 0.238266 0.233397 0.236101 0.259841 0.297199 0.268474 0.304771 0.291291 0.384212 0.288388 0.389087 0.433712 0.43825 1 0.393447 0.402857 0.290083 0.334804 0.320149 0.321276 0.391107 0.391776 0.398606 0.394743 0.396179 0.378298 0.348822 0.35247 0.368382 0.388926 0.394655 0.280978 0.260933 0.245927 0.282276 0.261321 0.333832 0.337994 0.352121 0.360345 0.335142 0.380269 0.372441 0.365384 0.388282 0.385178 0.298204 0.313293 0.303218 0.312807 0.326744 0.315654 0.323508 0.327767 0.329369 0.18733 0.224419 0.410434 0.417025 0.415948 0.413998 0.419775 0.410434 0.417025 0.415948 0.413998 0.419775 0.402879 0.393565 0.404316 0.376007 0.391292 0.379748 0.0995161 0.274635 0.316811 0.309524 0.295111 0.296682 0.314885 0.405636 0.381143 0.387827 0.37158 0.374182 0.375253 0.299478 0.301989 0.299487 0.330247 0.312836 0.338682 0.292046 0.293917 0.287442 0.28981 0.29276 0.389087 0.374834 0.384348 0.385922 0.382158 0.365392 0.387226 0.38847 0.399503 0.370473 0.401953 0.387106 0.38184 0.376034 0.394092 0.384651 0.390747 0.386511 0.386033 0.384769
0.28312 0.246233 0.255931 0.450543 0.271178 0.237411 0.262548 0.259901 0.199384 0.195828 0.347545 0.345207 0.345708 0.338498 0.342693 0.427355 0.429837 0.349515 0.407147 0.259958 0.383592 0.275633 0.259958 0.286137 0.298938 0.294916 0.294916 0.294916 0.451665 0.442276 0.447366 0.45334 0.448323 0.436695 0.426631 0.447944 0.424896 0.315684 0.423448 0.415856 0.419743 0.413132 0.410898 0.174168 0.224083 0.240529 0.222525 0.232002 0.266759 0.29689 0.270069 0.316023 0.296204 0.386823 0.30104 0.415735 0.422649 0.469961 0.389942 1 0.427707 0.306276 0.313981 0.31888 0.311963 0.445353 0.449459 0.444078 0.448464 0.450837 0.445219 0.384603 0.405903 0.390555 0.417176 0.438095 0.273786 0.28052 0.263393 0.277825 0.270462 0.346515 0.33479 0.355515 0.362329 0.341541 0.399704 0.398399 0.384381 0.402365 0.410182 0.30619 0.325649 0.298499 0.320237 0.322624 0.322793 0.314246 0.319802 0.32088 0.18326 0.22237 0.413742 0.413807 0.410663 0.413143 0.411517 0.413742 0.413807 0.410663 0.413143 0.411517 0.450543 0.403726 0.410469 0.394211 0.403248 0.370404 0.0988055 0.277335 0.306491 0.300639 0.282816 0.295832 0.323878 0.407416 0.385715 0.383707 0.381054 0.39012 0.384135 0.314716 0.307339 0.301094 0.326949 0.320562 0.365283 0.271558 0.273662 0.274188 0.269234 0.274365 0.415735 0.421517 0.411283 0.409841 0.402043 0.42769 0.424833 0.430183 0.418238 0.410967 0.443865 0.403105 0.414547 0.388507 0.433728 0.433355 0.429621 0.434112 0.426373 0.429745
0.349291 0.327266 0.293303 0.560669 0.32515 0.292612 0.33552 0.330035 0.248417 0.240152 0.415432 0.407407 0.43305 0.413767 0.416097 0.568926 0.554253 0.44908 0.543404 0.339023 0.527612 0.336494 0.339023 0.3717 0.359283 0.358576 0.358576 0.358576 0.563447 0.555496 0.557707 0.556877 0.550974 0.572148 0.585132 0.550654 0.831596 0.388667 0.558972 0.551199 0.557393 0.548865 0.539843 0.227151 0.289951 0.303119 0.280012 0.298614 0.31221 0.371082 0.31995 0.389707 0.359012 0.52101 0.365528 0.548994 0.465489 0.473835 0.463202 0.495707 1 0.374391 0.389243 0.376573 0.384279 0.553572 0.557993 0.558769 0.551064 0.551384 0.53791 0.468228 0.475653 0.493176 0.490584 0.544629 0.339979 0.35099 0.314721 0.35156 0.327628 0.457393 0.470557 0.492993 0.495998 0.457245 0.517171 0.532023 0.513776 0.511764 0.525951 0.40448 0.411011 0.380854 0.396363 0.39799 0.426511 0.392566 0.394508 0.390483 0.223606 0.283502 0.558429 0.560274 0.552729 0.565423 0.560239 0.558429 0.560274 0.552729 0.565423 0.560239 0.560669 0.518937 0.524309 0.487579 0.493545 0.47386 0.147116 0.339175 0.380191 0.380734 0.361757 0.384272 0.409457 0.548388 0.528419 0.530364 0.519372 0.519088 0.531067 0.43033 0.412754 0.420997 0.410953 0.412901 0.478367 0.37492 0.373538 0.369036 0.377102 0.37961 0.548994 0.545169 0.539405 0.52267 0.530385 0.5685 0.566672 0.566417 0.560615 0.549475 0.555674 0.551749 0.557972 0.529353 0.576915 0.573232 0.580604 0.574859 0.57808 0.576538
0.282207 0.256711 0.247673 0.346008 0.255405 0.287893 0.290133 0.292908 0.233904 0.225486 0.301661 0.303425 0.298006 0.301555 0.297606 0.360701 0.36702 0.319604 0.341654 0.291322 0.339434 0.291063 0.291322 0.310289 0.318989 0.314776 0.314776 0.314776 0.33459 0.333928 0.332383 0.337036 0.335589 0.339562 0.338669 0.339891 0.354828 0.320037 0.348257 0.348001 0.350456 0.341463 0.331753 0.194199 0.251633 0.251523 0.247917 0.263435 0.272446 0.314762 0.277934 0.317469 0.299787 0.342444 0.278228 0.323574 0.309317 0.318496 0.310752 0.315604 0.35472 1 0.312404 0.310427 0.320293 0.344098 0.343707 0.346043 0.348188 0.347745 0.337817 0.332108 0.329303 0.335222 0.324463 0.338495 0.286874 0.291448 0.2861 0.300491 0.286573 0.336944 0.331682 0.345433 0.337493 0.349505 0.316292 0.334405 0.320296 0.329764 0.327075 0.304924 0.31858 0.308388 0.329434 0.309747 0.316123 0.323333 0.308216 0.312506 0.21067 0.274198 0.347579 0.358509 0.351464 0.352626 0.341574 0.347579 0.358509 0.351464 0.352626 0.341574 0.346008 0.328839 0.328125 0.324199 0.324048 0.32122 0.107866 0.318014 0.303645 0.320524 0.297986 0.287845 0.33268 0.338175 0.342804 0.345351 0.342875 0.348638 0.346037 0.323798 0.322292 0.327072 0.290473 0.30248 0.311614 0.304866 0.305869 0.307337 0.307917 0.307755 0.323574 0.329921 0.325371 0.33199 0.317784 0.337728 0.339566 0.340665 0.342586 0.327117 0.346263 0.348352 0.339267 0.332973 0.345405 0.341319 0.338901 0.338294 0.334111 0.337429
0.244507 0.241923 0.231909 0.322611 0.239826 0.234947 0.245892 0.231756 0.196445 0.202068 0.280855 0.276732 0.28095 0.287415 0.282649 0.318054 0.322675 0.318462 0.323108 0.252724 0.306098 0.260634 0.252724 0.283554 0.266232 0.263701 0.263701 0.263701 0.315342 0.312006 0.315598 0.317073 0.31006 0.325857 0.321834 0.32072 0.322987 0.757529 0.332317 0.333642 0.330257 0.335276 0.336097 0.175011 0.22221 0.22399 0.214022 0.215134 0.233377 0.275189 0.234754 0.279851 0.267283 0.305673 0.268686 0.313889 0.316865 0.304914 0.320332 0.303909 0.327535 0.274503 1 0.674283 0.726183 0.317672 0.32201 0.323291 0.313082 0.323877 0.31268 0.31194 0.299787 0.314863 0.299455 0.318084 0.271233 0.265726 0.254778 0.248492 0.24185 0.31193 0.299882 0.317227 0.308068 0.306233 0.317322 0.318141 0.309119 0.308391 0.321585 0.320279 0.31694 0.296788 0.316754 0.325649 0.271768 0.710769 0.78314 0.815173 0.175503 0.220623 0.336738 0.328302 0.322453 0.323264 0.334749 0.336738 0.328302 0.322453 0.323264 0.334749 0.322611 0.319259 0.326746 0.304237 0.317908 0.299601 0.0931104 0.270828 0.276304 0.294998 0.269852 0.275787 0.289157 0.313713 0.319688 0.31061 0.308889 0.306881 0.304149 0.291445 0.279755 0.282549 0.306583 0.307754 0.285606 0.259181 0.259608 0.253699 0.251423 0.260002 0.313889 0.313311 0.323397 0.319305 0.311881 0.332976 0.321732 0.324499 0.33036 0.323892 0.314301 0.304577 0.30175 0.31431 0.315528 0.33505 0.330627 0.331167 0.329266 0.333727
0.241418 0.233813 0.231796 0.305768 0.244015 0.238702 0.243589 0.232478 0.200601 0.198961 0.284315 0.276075 0.277489 0.286436 0.276252 0.31355 0.322488 0.316353 0.323596 0.256883 0.307564 0.250346 0.256883 0.282548 0.270875 0.264264 0.264264 0.264264 0.310562 0.305005 0.306495 0.308485 0.303683 0.32524 0.320527 0.300544 0.309349 0.645842 0.332525 0.330104 0.330627 0.330946 0.333819 0.168901 0.231734 0.229736 0.211168 0.217262 0.239028 0.268754 0.238352 0.276073 0.257327 0.300812 0.262082 0.302918 0.306393 0.29682 0.314177 0.30162 0.313952 0.272989 0.672842 1 0.666721 0.30621 0.306985 0.309112 0.299055 0.307332 0.308906 0.30361 0.302741 0.30485 0.297485 0.303017 0.266327 0.255818 0.254094 0.247245 0.244182 0.30802 0.294154 0.309532 0.306837 0.294803 0.301485 0.306482 0.305121 0.299734 0.315614 0.317216 0.314128 0.297209 0.316966 0.310768 0.276116 0.650301 0.653949 0.654085 0.172919 0.229979 0.328121 0.32085 0.308003 0.321533 0.319124 0.328121 0.32085 0.308003 0.321533 0.319124 0.305768 0.307419 0.327039 0.307404 0.311999 0.293331 0.0881016 0.275694 0.28093 0.302269 0.262183 0.281773 0.287597 0.308121 0.314371 0.316511 0.308098 0.309636 0.306623 0.28383 0.281878 0.280589 0.298112 0.292712 0.284197 0.255214 0.255685 0.253592 0.249114 0.255093 0.302918 0.313722 0.314372 0.313655 0.312993 0.323181 0.312979 0.322227 0.325621 0.318313 0.310547 0.299835 0.309536 0.311772 0.313388 0.330301 0.321281 0.324029 0.316764 0.328494
0.241867 0.232154 0.224528 0.305274 0.238307 0.234908 0.238167 0.229026 0.201321 0.204366 0.275621 0.272873 0.279122 0.286549 0.276281 0.31396 0.314047 0.306365 0.320354 0.25005 0.2941 0.252234 0.25005 0.278419 0.266967 0.249093 0.249093 0.249093 0.311824 0.308284 0.309217 0.314323 0.305541 0.321828 0.316878 0.305529 0.322659 0.734934 0.326207 0.328861 0.328605 0.32772 0.325799 0.17005 0.220065 0.227009 0.216348 0.217392 0.2285 0.271665 0.223983 0.275638 0.263736 0.298037 0.267767 0.307041 0.309281 0.298719 0.310174 0.301051 0.32683 0.276563 0.717447 0.659361 1 0.305339 0.304362 0.31051 0.299508 0.304382 0.30634 0.303961 0.294538 0.306305 0.28853 0.30719 0.269823 0.258574 0.250405 0.246018 0.240024 0.308136 0.289721 0.309271 0.304004 0.292859 0.311454 0.312827 0.303852 0.303131 0.313062 0.312772 0.320165 0.285134 0.315034 0.316375 0.270723 0.876858 0.766428 0.748976 0.176848 0.227417 0.326087 0.317372 0.310123 0.312402 0.317469 0.326087 0.317372 0.310123 0.312402 0.317469 0.305274 0.310213 0.324575 0.303282 0.305884 0.290263 0.0916623 0.27313 0.278885 0.285336 0.260455 0.273998 0.282489 0.303824 0.311256 0.305946 0.298719 0.306107 0.301819 0.286261 0.28381 0.280197 0.294105 0.297658 0.279144 0.25347 0.252226 0.24787 0.242385 0.25645 0.307041 0.307965 0.313675 0.312609 0.306183 0.324375 0.314164 0.318335 0.32303 0.321306 0.312638 0.2984 0.299446 0.302409 0.309067 0.32789 0.3203 0.326415 0.319781 0.330426
0.337596 0.308326 0.278118 0.830698 0.290367 0.273627 0.29361 0.287354 0.219213 0.215836 0.390243 0.396508 0.41 0.388714 0.384949 0.556072 0.557258 0.417888 0.502269 0.301756 0.493544 0.302928 0.301756 0.335471 0.323237 0.337231 0.337231 0.337231 0.557724 0.552088 0.558925 0.554722 0.560195 0.52974 0.523025 0.749388 0.502782 0.361706 0.512864 0.498956 0.489168 0.500669 0.493568 0.198209 0.259855 0.271777 0.27286 0.292969 0.300541 0.348384 0.303497 0.366098 0.340322 0.478579 0.330023 0.48888 0.444153 0.475765 0.416578 0.484787 0.511549 0.345414 0.361364 0.35362 0.354878 1 0.830751 0.806611 0.816504 0.816857 0.619013 0.521288 0.537557 0.543979 0.551361 0.785036 0.312284 0.313527 0.296992 0.307631 0.306742 0.399629 0.398615 0.424578 0.425778 0.421245 0.483179 0.513806 0.504203 0.49944 0.484418 0.364245 0.388111 0.344998 0.375882 0.373298 0.367621 0.360632 0.362905 0.359715 0.203235 0.260305 0.543448 0.533382 0.523158 0.528803 0.535 0.543448 0.533382 0.523158 0.528803 0.535 0.830698 0.520487 0.488465 0.470119 0.491198 0.458188 0.125962 0.320515 0.333185 0.355237 0.335529 0.334549 0.370994 0.517939 0.479423 0.511888 0.507424 0.4938 0.48167 0.38148 0.358746 0.372335 0.376544 0.362121 0.46708 0.333364 0.327895 0.329243 0.331087 0.329346 0.48888 0.500832 0.503557 0.496494 0.49022 0.51327 0.522366 0.515123 0.515638 0.505113 0.522803 0.484152 0.484269 0.460377 0.487262 0.521736 0.561762 0.526839 0.525546 0.52349
0.334478 0.313727 0.273763 0.851849 0.294978 0.271385 0.29224 0.289118 0.221029 0.220358 0.387859 0.392252 0.411861 0.388873 0.386531 0.565141 0.55721 0.426754 0.509746 0.312232 0.50231 0.310229 0.312232 0.339201 0.332377 0.337146 0.337146 0.337146 0.556731 0.556109 0.555489 0.555934 0.55847 0.53004 0.524253 0.753912 0.521154 0.365974 0.516505 0.503492 0.501013 0.50229 0.502205 0.20178 0.25774 0.276632 0.269167 0.297315 0.298683 0.347251 0.309153 0.363435 0.341092 0.482977 0.336597 0.497213 0.451972 0.470612 0.420281 0.495241 0.521756 0.351336 0.369126 0.357764 0.358592 0.834752 1 0.826284 0.829137 0.830653 0.613309 0.530471 0.537046 0.545659 0.5599 0.796476 0.312355 0.317146 0.300127 0.311793 0.307771 0.40235 0.411933 0.421723 0.426054 0.417892 0.483454 0.513937 0.505827 0.503352 0.48888 0.360817 0.396723 0.352069 0.37868 0.374963 0.377461 0.362075 0.37016 0.366529 0.20708 0.262928 0.548027 0.540465 0.536485 0.533349 0.543883 0.548027 0.540465 0.536485 0.533349 0.543883 0.851849 0.521662 0.495224 0.468181 0.498677 0.455873 0.123923 0.318107 0.339456 0.347981 0.341787 0.344777 0.376144 0.522631 0.475202 0.510756 0.5039 0.499718 0.473761 0.379751 0.366644 0.370043 0.382302 0.36556 0.478635 0.332913 0.331308 0.330682 0.331567 0.331635 0.497213 0.507114 0.508413 0.499419 0.498637 0.518417 0.524273 0.514434 0.51431 0.509657 0.529937 0.494914 0.490473 0.468116 0.495554 0.525792 0.562013 0.520332 0.528062 0.518841
0.34289 0.311482 0.285054 0.837496 0.300144 0.274188 0.293108 0.291761 0.223183 0.222531 0.396663 0.400953 0.425938 0.398906 0.393572 0.56364 0.561394 0.433655 0.512212 0.31367 0.502848 0.309508 0.31367 0.347249 0.331658 0.339346 0.339346 0.339346 0.563799 0.559143 0.559288 0.559104 0.561962 0.536441 0.535718 0.752278 0.518114 0.369978 0.521939 0.507179 0.507739 0.506569 0.505426 0.207383 0.259309 0.273607 0.275162 0.304467 0.306422 0.353255 0.316836 0.372481 0.34778 0.485039 0.335523 0.506261 0.450552 0.464912 0.429148 0.495776 0.526506 0.350509 0.375587 0.362233 0.365327 0.814926 0.829094 1 0.830988 0.819881 0.619644 0.531705 0.542916 0.555856 0.562176 0.792676 0.314271 0.316821 0.3019 0.313048 0.313876 0.407261 0.411363 0.425859 0.4268 0.426817 0.490716 0.525733 0.511469 0.511648 0.497397 0.372587 0.394657 0.358542 0.381382 0.376167 0.381733 0.370899 0.374896 0.375482 0.208467 0.263286 0.552099 0.547509 0.538772 0.537237 0.550454 0.552099 0.547509 0.538772 0.537237 0.550454 0.837496 0.528364 0.503992 0.472097 0.50575 0.46481 0.127072 0.323366 0.344829 0.360015 0.343925 0.349503 0.377665 0.522744 0.483507 0.513379 0.510085 0.498258 0.482621 0.388546 0.373108 0.379607 0.388968 0.36915 0.477082 0.33525 0.333829 0.333297 0.334967 0.333579 0.506261 0.504495 0.514163 0.499422 0.5023 0.520711 0.535082 0.522128 0.520787 0.513881 0.522626 0.493181 0.496411 0.470961 0.496858 0.528896 0.5657 0.532517 0.531492 0.528171
0.335581 0.311158 0.27963 0.833063 0.296098 0.28364 0.29353 0.295348 0.227167 0.217015 0.390563 0.392934 0.41286 0.396106 0.387581 0.567003 0.557165 0.427679 0.512376 0.308562 0.506364 0.308921 0.308562 0.348009 0.3398 0.340058 0.340058 0.340058 0.560157 0.557249 0.557979 0.556133 0.559064 0.529895 0.52157 0.755989 0.514094 0.363822 0.51921 0.507788 0.505515 0.506 0.498678 0.20972 0.261184 0.279457 0.276528 0.300406 0.299755 0.34814 0.309497 0.365718 0.337271 0.489663 0.3363 0.499934 0.447885 0.473122 0.426531 0.4944 0.515382 0.357225 0.363564 0.353632 0.358784 0.821905 0.827833 0.827512 1 0.82299 0.612661 0.529382 0.548031 0.547628 0.558764 0.787056 0.316505 0.318749 0.30457 0.317057 0.315277 0.402226 0.412877 0.425865 0.428506 0.424014 0.487849 0.513997 0.515007 0.506936 0.499127 0.366966 0.395438 0.359729 0.376158 0.375751 0.379143 0.36492 0.365247 0.363384 0.210512 0.263978 0.55134 0.544109 0.538424 0.536209 0.556796 0.55134 0.544109 0.538424 0.536209 0.556796 0.833063 0.523791 0.49321 0.470072 0.497779 0.465462 0.12619 0.322087 0.340707 0.360302 0.344265 0.343756 0.381798 0.521001 0.483064 0.519719 0.509995 0.500758 0.481487 0.387754 0.371062 0.375151 0.381734 0.365283 0.468268 0.343695 0.341481 0.339645 0.3402 0.34221 0.499934 0.50912 0.512147 0.502187 0.496782 0.521592 0.525512 0.51264 0.514418 0.509526 0.529357 0.497222 0.493383 0.470726 0.501339 0.520418 0.563438 0.522795 0.530264 0.517185
0.332827 0.312477 0.271701 0.841691 0.287907 0.274922 0.292073 0.290622 0.22241 0.220605 0.388447 0.393232 0.413758 0.390727 0.383289 0.569473 0.553638 0.41871 0.506127 0.299309 0.500466 0.306032 0.299309 0.342828 0.333282 0.331597 0.331597 0.331597 0.556815 0.551363 0.550694 0.550988 0.552507 0.524545 0.523478 0.76251 0.51207 0.362426 0.518022 0.496236 0.495003 0.499583 0.492002 0.199159 0.258571 0.269922 0.274715 0.297055 0.29981 0.346432 0.309482 0.362412 0.339127 0.481371 0.339248 0.489127 0.451978 0.474349 0.424502 0.489879 0.5139 0.351044 0.368359 0.356987 0.353295 0.819062 0.828477 0.813013 0.821243 1 0.619543 0.522416 0.535078 0.543396 0.555208 0.792243 0.309289 0.313052 0.298255 0.307276 0.309316 0.396236 0.403493 0.41971 0.420326 0.417297 0.479494 0.516244 0.505901 0.501306 0.493483 0.368091 0.391964 0.351962 0.378623 0.370084 0.368943 0.357871 0.361778 0.362685 0.201567 0.262053 0.546626 0.535128 0.534958 0.530008 0.545483 0.546626 0.535128 0.534958 0.530008 0.545483 0.841691 0.520615 0.492293 0.462748 0.493465 0.459654 0.121369 0.320798 0.338087 0.354034 0.342054 0.343301 0.371572 0.516015 0.483787 0.522841 0.513757 0.496582 0.481823 0.377979 0.364007 0.37275 0.387148 0.360156 0.475016 0.333949 0.330555 0.333196 0.332723 0.332854 0.489127 0.506183 0.496749 0.488139 0.491583 0.514739 0.522031 0.514169 0.514891 0.509278 0.523449 0.490613 0.487774 0.466655 0.491395 0.522472 0.562325 0.519141 0.523656 0.519192
0.317816 0.287396 0.253877 0.600648 0.292012 0.273475 0.28329 0.287018 0.216838 0.21161 0.37807 0.391663 0.392343 0.37886 0.38687 0.517252 0.504131 0.390943 0.47494 0.287212 0.458127 0.290719 0.287212 0.328188 0.31287 0.328399 0.328399 0.328399 0.508379 0.506697 0.506525 0.51308 0.502144 0.506277 0.501771 0.58773 0.475588 0.351039 0.510385 0.498213 0.48798 0.494462 0.493356 0.190136 0.244816 0.266115 0.277028 0.275743 0.295242 0.349556 0.298424 0.360541 0.347822 0.441328 0.323781 0.464274 0.440228 0.464618 0.395434 0.486864 0.494353 0.326939 0.337138 0.339204 0.338471 0.600574 0.591869 0.596614 0.592143 0.602544 1 0.5785 0.576694 0.536847 0.557551 0.587219 0.299088 0.31713 0.275884 0.304127 0.298072 0.394117 0.397861 0.399612 0.407122 0.394648 0.449718 0.491802 0.465818 0.474267 0.472205 0.341245 0.382213 0.327322 0.358655 0.35292 0.374925 0.341322 0.339316 0.336516 0.203654 0.241948 0.507588 0.501561 0.507361 0.50402 0.509258 0.507588 0.501561 0.507361 0.50402 0.509258 0.600648 0.499371 0.47058 0.449045 0.478957 0.422561 0.113912 0.314252 0.341114 0.332737 0.318428 0.332103 0.378438 0.490967 0.455941 0.478522 0.462515 0.461293 0.451931 0.366792 0.352387 0.367317 0.356736 0.354179 0.451582 0.318871 0.321273 0.318444 0.324662 0.322821 0.464274 0.479534 0.482517 0.464318 0.472226 0.490969 0.482564 0.491401 0.484732 0.471097 0.484707 0.474187 0.469748 0.444163 0.482575 0.49747 0.50231 0.50098 0.502783 0.500457
0.307468 0.276385 0.252491 0.511466 0.271268 0.2791 0.28261 0.278283 0.216492 0.21923 0.352597 0.36588 0.377394 0.356871 0.356101 0.45471 0.460931 0.397387 0.43244 0.292328 0.396556 0.292026 0.292328 0.326791 0.32342 0.32034 0.32034 0.32034 0.460701 0.455893 0.456852 0.459802 0.462685 0.454208 0.456077 0.504941 0.425416 0.349317 0.460857 0.461621 0.458254 0.455563 0.45354 0.183771 0.256644 0.278821 0.254949 0.264925 0.280991 0.334056 0.289607 0.342869 0.337126 0.394728 0.319973 0.435261 0.384598 0.426724 0.368432 0.411725 0.430181 0.321944 0.347569 0.33755 0.339027 0.510154 0.513903 0.512902 0.510236 0.512739 0.579012 1 0.609093 0.531491 0.519183 0.511742 0.310243 0.309447 0.286485 0.3167 0.303482 0.378112 0.38416 0.392173 0.385633 0.381948 0.416178 0.433338 0.417916 0.425212 0.428417 0.334844 0.369319 0.337657 0.35692 0.357718 0.340305 0.349384 0.344493 0.351051 0.209017 0.264304 0.454722 0.449125 0.454662 0.456475 0.448188 0.454722 0.449125 0.454662 0.456475 0.448188 0.511466 0.45416 0.433935 0.420045 0.423953 0.407465 0.111745 0.311847 0.33049 0.326368 0.311024 0.340701 0.358501 0.434187 0.432072 0.454933 0.448241 0.425711 0.429389 0.349851 0.349434 0.354382 0.347664 0.351985 0.405351 0.32042 0.324111 0.317946 0.327167 0.325148 0.435261 0.443032 0.446183 0.431415 0.436864 0.441633 0.4591 0.451176 0.446042 0.439863 0.431761 0.427746 0.42472 0.440585 0.435594 0.44913 0.448922 0.451578 0.447336 0.449759
